"address","city","latitude","longitude","name","postalCode","county_code","State","County","pct_diabetes","pct_obese","pct_white","pct_black","pct_hisp","pct_asian","pct_other","poverty_rate"
"1380 Jerome Ave","Bronx",40.8397,-73.9179,"Burger King","10452",36005,"NY","Bronx",12.3,30.4,10.91676606,30.08393569,53.52745057,3.417423046,0.27853423705,30.3
"310 W Sims Way","Port Townsend",48.10824,-122.78049,"McDonalds","98368",53031,"WA","Jefferson",11.2,24.5,89.31775576,0.7933851098,2.83877879,1.539903589,2.3098553828,11.9
"953 North Dobson","Mesa",33.433998,-111.864915,"Arby's","85201",4013,"AZ","Maricopa",9,25.4,58.68447312,4.649844372,29.57051094,3.361201661,1.7283986841,16.3
"2148 Lawrenceville Hwy","Decatur",33.810054,-84.27391,"Checkers","30033",13089,"GA","DeKalb",10,27.3,29.39688651,53.61566022,9.8026718,5.083589515,0.21448403154,17.8
"6630 Dixie Hwy","Louisville",38.1544,-85.8355,"Chick-fil-A","40258",21111,"KY","Jefferson",11.9,31.6,70.51191748,20.57101914,4.391064046,2.182038494,0.25570236517,15.4
"6210 4th St NW","Albuquerque",35.195614,-106.65914,"Blake's Lotaburger","87107",35001,"NM","Bernalillo",7.4,21.5,41.48459621,2.459083198,47.85786732,2.208239506,4.03387446367,19
"12265 Tech Rd","Silver Spring",39.05663,-76.96551,"QDOBA Mexican Eats","20904",24031,"MD","Montgomery",7.6,20.1,49.26696145,16.63848805,17.02015997,13.85883798,0.20652886417,7.5
"855 W State Rd","Pleasant Grove",40.3661,-111.75341,"SONIC Drive In","84062",49049,"UT","Utah",5.5,24.4,84.15375442,0.4686737752,10.80079138,1.33807234,1.1984962173,12.5
"2316 Mount Rushmore Rd","Rapid City",44.0629,-103.23203,"Sonic Drive In","57701",46103,"SD","Pennington",8.4,27.3,81.66382692,1.003486944,4.006022903,1.031223997,9.03237310301,12.2
"2700 Mount Rushmore Rd","Rapid City",44.05863,-103.23139,"Taco Bell","57701",46103,"SD","Pennington",8.4,27.3,81.66382692,1.003486944,4.006022903,1.031223997,9.03237310301,12.2
"1517 S Minnesota Ave","Sioux Falls",43.53146,-96.7317,"Slim Chickens","57105",46099,"SD","Minnehaha",7.9,27.8,86.24578091,3.732858121,4.119951849,1.468713857,2.36563835066,12.2
"5642 W 7800 S","West Jordan",40.60958,-112.02424,"Domino's Pizza","84081",49035,"UT","Salt Lake",7.2,25.4,73.99420194,1.420087311,17.0945608,3.249049439,2.1374149592,10.8
"1145 Jensen Hwy","Hot Springs",43.422072,-103.463267,"Taco John's","57747",46047,"SD","Fall River",11.2,31.7,87.38370454,0.6484352974,2.241330702,0.3665069072,6.72399210553,14.6
"1710 Cambell St","Rapid City",44.069534,-103.191684,"Taco John's","57701",46103,"SD","Pennington",8.4,27.3,81.66382692,1.003486944,4.006022903,1.031223997,9.03237310301,12.2
"902 E North St","Rapid City",44.08781,-103.19631,"Taco Bell","57701",46103,"SD","Pennington",8.4,27.3,81.66382692,1.003486944,4.006022903,1.031223997,9.03237310301,12.2
"2730 W 3500 S","Salt Lake City",40.696875,-111.958989,"Pizza Hut","84119",49035,"UT","Salt Lake",7.2,25.4,73.99420194,1.420087311,17.0945608,3.249049439,2.1374149592,10.8
"1057 Main St","Sturgis",44.41474,-103.51054,"Domino's Pizza","57785",46093,"SD","Meade",8.4,27,90.23747739,1.207045687,3.039238814,0.6369426752,2.28434379135,9.9
"4095 E Pony Express Pkwy Ste 4","Eagle Mountain",40.3472,-111.9888,"Domino's Pizza","84005",49049,"UT","Utah",5.5,24.4,84.15375442,0.4686737752,10.80079138,1.33807234,1.1984962173,12.5
"2300 6th Ave SE","Aberdeen",45.459157,-98.45564,"Taco John's","57401",46013,"SD","Brown",8.4,32.2,92.59259259,0.5118940078,1.357750951,0.9663025923,3.0658892447,10.2
"2882 Dickson Dr","Sturgis",44.39277,-103.501601,"Arby's","57785",46093,"SD","Meade",8.4,27,90.23747739,1.207045687,3.039238814,0.6369426752,2.28434379135,9.9
"821 E Highway 44","Winner",43.3765,-99.84679,"SUBWAY","57580",46123,"SD","Tripp",10.7,30.7,82.84904323,0.1063075833,1.063075833,0.2126151665,13.62508859,17.7
"5745 Harrison Blvd","Ogden",41.157761,-111.93974,"McDonald's","84403",49057,"UT","Weber",8.3,28.4,78.11845906,1.18839627,16.7409054,1.203964781,0.8022107284,12.4
"7440 6th St Bldg 420","Hill Afb",41.11039,-111.98088,"Domino's Pizza","84056",49011,"UT","Davis",7.4,25,85.82937167,1.120794573,8.402859576,1.711373373,0.9276328884,6.9
"24 9th Ave SE","Watertown",44.890139,-97.118105,"Taco John's","57201",46029,"SD","Codington",8.3,31.2,94.61931171,0.3232085797,1.590333125,0.4444117971,1.880486282,10.8
"509 W 500 S","Bountiful",40.88416,-111.89258,"Taco Bell","84010",49011,"UT","Davis",7.4,25,85.82937167,1.120794573,8.402859576,1.711373373,0.9276328884,6.9
"1866 N 2000 W","Clearfield",41.14085,-112.06388,"McDonald's","84015",49011,"UT","Davis",7.4,25,85.82937167,1.120794573,8.402859576,1.711373373,0.9276328884,6.9
"1521 S Burr St","Mitchell",43.69599,-98.01628,"McDonald's","57301",46035,"SD","Davison",9.4,34.3,93.80639869,0.3640278917,1.507383101,0.4665709598,2.47128794104,13.4
"610 W 2600 S","Bountiful",40.86171,-111.8954,"McDonald's","84010",49011,"UT","Davis",7.4,25,85.82937167,1.120794573,8.402859576,1.711373373,0.9276328884,6.9
"5586 S Redwood Rd","Salt Lake City",40.64971,-111.93909,"Jimmy John's","84123",49035,"UT","Salt Lake",7.2,25.4,73.99420194,1.420087311,17.0945608,3.249049439,2.1374149592,10.8
"3891 W 5400 S","Salt Lake City",40.65294,-111.98338,"Jimmy John's","84129",49035,"UT","Salt Lake",7.2,25.4,73.99420194,1.420087311,17.0945608,3.249049439,2.1374149592,10.8
"406 E Hickory St","Sisseton",45.660161,-97.046164,"Taco John's","57262",46109,"SD","Roberts",12,32,61.46418366,0.1083850626,1.241501626,0.2069169376,34.0723224,20
"4021 Floyd Blvd","Sioux City",42.54169,-96.3591,"Domino's Pizza","51108",19193,"IA","Woodbury",10.1,34.3,77.59660181,2.333320283,13.69553302,2.344086442,1.85080061042,14
"602 N 77 Sunshine Strip","Harlingen",26.19854,-97.67991,"McDonald's","78550",48061,"TX","Cameron",9.3,33.2,10.69051253,0.2934370538,88.06730343,0.6119836542,0.11348530353,32
"402 E Fairmont Blvd","Rapid City",44.05467,-103.20965,"Domino's Pizza","57701",46103,"SD","Pennington",8.4,27.3,81.66382692,1.003486944,4.006022903,1.031223997,9.03237310301,12.2
"2200 N Maple Ave","Rapid City",44.108481,-103.20795,"Taco John's","57701",46103,"SD","Pennington",8.4,27.3,81.66382692,1.003486944,4.006022903,1.031223997,9.03237310301,12.2
"1755 N 13th St","Philadelphia",39.97937,-75.15543,"Chick-Fil-A","19122",42101,"PA","Philadelphia",11.5,29.8,36.86649987,42.2204762,12.29425048,6.259542885,0.25917329291,25.4
"6500 N Landmark Loop","Park City",40.72553,-111.54582,"Arby's","84098",49043,"UT","Summit",4.2,14.4,85.37605991,0.3028300848,11.53507323,1.211320339,0.3303600925,6.2
"185 W 12th St","Ogden",41.24413,-111.98008,"Jimmy John's","84404",49057,"UT","Weber",8.3,28.4,78.11845906,1.18839627,16.7409054,1.203964781,0.8022107284,12.4
"1412 Holliday St","Wichita Falls",33.89998,-98.49614,"McDonald's","76301",48485,"TX","Wichita",12.3,31.1,68.4418251,10.13079848,16.62281369,1.966539924,0.89125475287,18.9
"8944 S 700 E","Sandy",40.588234,-111.872223,"Domino's Pizza","84070",49035,"UT","Salt Lake",7.2,25.4,73.99420194,1.420087311,17.0945608,3.249049439,2.1374149592,10.8
"815 Jackson Blvd","Rapid City",44.07818,-103.25059,"SONIC Drive In","57702",46103,"SD","Pennington",8.4,27.3,81.66382692,1.003486944,4.006022903,1.031223997,9.03237310301,12.2
"1610 S Burr St Ste A","Mitchell",43.69436,-98.01275,"Jimmy John's","57301",46035,"SD","Davison",9.4,34.3,93.80639869,0.3640278917,1.507383101,0.4665709598,2.47128794104,13.4
"6036 US Highway 6","Portage",41.55068,-87.1814,"Domino's Pizza","46368",18127,"IN","Porter",9.4,31.9,85.94403169,2.828839683,8.47800028,1.192627614,0.23122372108,11.6
"4299 Dorchester Rd","North Charleston",32.853694,-80.010786,"Checkers","29405",45019,"SC","Charleston",11.1,24.6,62.03724062,29.54778432,5.390209846,1.330633993,0.30952945242,14.9
"1016 Sagamore Pkwy W","West Lafayette",40.45382,-86.9171,"Taco Bell","47906",18157,"IN","Tippecanoe",6.9,26.4,80.36520431,3.895705521,7.493344137,6.18069221,0.22572056953,18.9
"9707 Olio Rd","Mc Cordsville",39.92842,-85.91918,"McDonald's","46055",18057,"IN","Hamilton",8.6,25.9,86.43255429,3.421726415,3.433016837,4.779126558,0.18538145234,4.7
"1672 N Main St Ste 10","Summerville",33.04159,-80.1358,"Pizza Hut","29486",45015,"SC","Berkeley",13.5,35,63.85013748,24.75385593,6.047468835,2.238491254,0.59378215614,13
"725 Glover St","Orangeburg",33.48226,-80.86612,"Cookout","29115",45075,"SC","Orangeburg",15.1,41.9,33.7358515,61.9301413,1.910249619,0.8118831148,0.51891330903,24
"215 E Dekalb St","Camden",34.246905,-80.599273,"McDonald's","29020",45055,"SC","Kershaw",12.6,31.7,69.71003452,24.40475226,3.724654359,0.479764008,0.33713146503,15.5
"2390 Chestnut St","Orangeburg",33.520946,-80.88219,"McDonald's","29115",45075,"SC","Orangeburg",15.1,41.9,33.7358515,61.9301413,1.910249619,0.8118831148,0.51891330903,24
"125 E Dekalb St","Camden",34.2466,-80.598,"Sonic Drive-In","29020",45055,"SC","Kershaw",12.6,31.7,69.71003452,24.40475226,3.724654359,0.479764008,0.33713146503,15.5
"925 N Gospel St","Paoli",38.56737,-86.46485,"Taco Bell","47454",18117,"IN","Orange",11.6,35.4,96.49193548,0.8467741935,0.9778225806,0.3074596774,0.27217741936,15.7
"5310 Pearl Dr Ste A","Evansville",37.97442,-87.63938,"Penn Station East Coast Subs","47712",18163,"IN","Vanderburgh",11.9,33.3,85.18499969,9.030455808,2.155222784,1.105156842,0.24150960191,17.2
"4400 Dorchester Rd","North Charleston",32.8542,-80.0115,"Domino's Pizza","29418",45019,"SC","Charleston",11.1,24.6,62.03724062,29.54778432,5.390209846,1.330633993,0.30952945242,14.9
"1017 W Main St","Greenfield",39.78416,-85.78489,"Taco Bell","46140",18059,"IN","Hancock",12.4,34.8,94.08159767,2.028513471,1.737093226,0.7914059598,0.21427959199,6
"2581 N Shuler Rd","Paragon",39.46395,-86.60371,"Domino's Pizza","46166",18109,"IN","Morgan",14,33.2,96.93442099,0.2540134119,1.190234273,0.3498127558,0.28449502131,11.4
"368 S Us Highway 231","Jasper",38.38934,-86.94105,"Rally's","47546",18037,"IN","Dubois",10.3,29.5,92.60426365,0.2602115114,6.018286424,0.4511924372,0.13368664806,7.6
"1441 S Guilford Rd Ste 110","Carmel",39.95724,-86.14001,"Domino's Pizza","46032",18057,"IN","Hamilton",8.6,25.9,86.43255429,3.421726415,3.433016837,4.779126558,0.18538145234,4.7
"1675 N National Rd Ste F","Columbus",39.21704,-85.88333,"Jimmy John's","47201",18005,"IN","Bartholomew",10.5,29.5,87.00809959,1.77097169,6.201005287,3.414329244,0.23699768206,11.9
"NE 12th Ave","Fort Lauderdale",26.14490391,-80.130196,"Wendy's","33304",12011,"FL","Broward",9.5,24.4,43.52335667,25.72425755,25.07039208,3.185920898,0.23774846026,14
"1700 Kingfisher Dr Ste 10","Frederick",39.44948,-77.38371,"Firehouse Subs","21701",24021,"MD","Frederick",9,29.1,77.83062322,8.402853654,7.341945712,3.803157872,0.25879983715,7.4
"4725 Bougainville Dr Bldg 631","Honolulu",21.349177,-157.930853,"Arby's","96818",15003,"HI","Honolulu",8.4,22.3,19.06028806,1.88091359,8.123419152,43.01468621,9.2250686372,9.2
"4810 Marlboro Pike","Capitol Heights",38.8738,-76.93077,"Tasty Carryout","20743",24033,"MD","Prince George's",11.8,33.4,14.9235598,63.51937643,14.9373422,4.032220704,0.28792476436,9.5
"6685 Crain Hwy","La Plata",38.52855,-76.98325,"Sonic Drive-In","20646",24017,"MD","Charles",11.4,36,48.38247436,40.39617608,4.270868162,2.93140272,0.65779148552,7.1
"6691 Mokapu Rd","Kailua",21.406261,-157.74478,"McDonald's","96734",15003,"HI","Honolulu",8.4,22.3,19.06028806,1.88091359,8.123419152,43.01468621,9.2250686372,9.2
"200 York Rd","Towson",39.39763,-76.60279,"Domino's Pizza","21204",24005,"MD","Baltimore",10.4,28.8,62.6755061,25.70255233,4.190532267,4.951995518,0.29340557921,9.1
"744 S Philadelphia Blvd","Aberdeen",39.4971,-76.17776,"McDonald's","21001",24025,"MD","Harford",9.4,27.9,79.24158382,12.39002394,3.518008708,2.358409646,0.27407219824,7.8
"6450 America Blvd","Hyattsville",38.96782,-76.95236,"QDOBA Mexican Eats","20782",24033,"MD","Prince George's",11.8,33.4,14.9235598,63.51937643,14.9373422,4.032220704,0.28792476436,9.5
"6262 Central Ave","Capitol Heights",38.886162,-76.902874,"Subway","20743",24033,"MD","Prince George's",11.8,33.4,14.9235598,63.51937643,14.9373422,4.032220704,0.28792476436,9.5
"350 Mountain Rd","Pasadena",39.13162,-76.55793,"McDonald's","21122",24003,"MD","Anne Arundel",9.3,29.1,72.4228875,15.21772286,6.11952624,3.376508399,0.32678887617,6
"5515 Harford Rd","Baltimore",39.35243,-76.56119,"Domino's Pizza","21214",24510,"MD","Baltimore",12.3,33.7,28.04040833,63.2790143,4.180616818,2.318503094,0.33432051292,22.7
"6228 Greenbelt Rd Unit A","Greenbelt",38.99718,-76.90638,"Boston Market","20770",24033,"MD","Prince George's",11.8,33.4,14.9235598,63.51937643,14.9373422,4.032220704,0.28792476436,9.5
"15607 Highway 105 W","Montgomery",30.359922,-95.60054,"Panera Bread","77356",48339,"TX","Montgomery",10.1,24.5,71.2262971,4.067397191,20.77867935,2.050923102,0.44937311577,10.1
"801 W Davis St","Cle Elum",47.19452,-120.95322,"Taco Bell","98922",53037,"WA","Kittitas",7.9,28.9,86.06623488,0.8285469877,7.628009288,1.94305267,0.9996333863,20
"2255 Us Hwy 27","Clermont",28.539043,-81.738181,"Arby's","34711",12069,"FL","Lake",14.7,29.3,74.52062265,9.357284247,12.12212003,1.701722257,0.39016737815,12.8
"513 Main St","Lewiston",46.42173,-117.02657,"Domino's Pizza","83501",16069,"ID","Nez Perce",11,30.9,88.71768751,0.2852413091,2.824398319,0.7054628804,5.37119572108,13.5
"14808 Michigan Ave","Dearborn",42.318844,-83.187423,"Burger King","48126",26163,"MI","Wayne",12,33.5,49.55442869,40.25087554,5.23238697,2.504141528,0.32621400608,24.8
"8500 Henry Ave","Philadelphia",40.06227,-75.23743,"McDonald's","19128",42101,"PA","Philadelphia",11.5,29.8,36.86649987,42.2204762,12.29425048,6.259542885,0.25917329291,25.4
"1492 Northpoint Village Center","Reston",38.9782,-77.3493,"Boston Market","20194",51059,"VA","Fairfax",6.2,20.3,54.59996339,8.881916493,15.57529356,17.44776404,0.24239040203,6.2
"153 Madison Rd","Orange",38.2471,-78.11164,"McDonald's","22960",51137,"VA","Orange",10.1,28.3,80.74131597,12.56234879,3.401929453,0.7168244676,0.28374301843,10.4
"9660 63rd Ave N","Osseo",45.06941,-93.40305,"Subway","55369",27053,"MN","Hennepin",6.8,22.8,71.73308458,11.64848038,6.740221706,6.20734538,0.80517170312,10.9
"1107 E Dayton Yellow Springs Rd","Fairborn",39.783357,-83.998844,"Waffle House","45324",39057,"OH","Greene",10.5,31.3,85.06371733,7.121239316,2.128449679,2.886001993,0.27727404951,12.7
"501 Hampton Pt","Hillsborough",36.05675,-79.08362,"McDonald's","27278",37135,"NC","Orange",8,23.3,70.75507657,11.75028587,8.233869702,6.723417613,0.31240424214,14.3
"2001 E Dixon Blvd Ste 38","Shelby",35.26783,-81.48491,"Chick-Fil-A","28152",37045,"NC","Cleveland",12.4,30.9,74.21949877,20.63357736,2.810008361,0.749403536,0.21921327925,19.8
"555 W Lake St","Addison",41.93787,-88.00298,"Taco Bell","60101",17043,"IL","DuPage",8.1,23,70.46712705,4.474089456,13.25147995,10.01097147,0.12683712058,7.1
"4827 Allentown Rd","Suitland",38.81918,-76.8897,"Checkers","20746",24033,"MD","Prince George's",11.8,33.4,14.9235598,63.51937643,14.9373422,4.032220704,0.28792476436,9.5
"101 Nassau Park Blvd","Princeton",40.303088,-74.675622,"McDonald's","8540",34021,"NJ","Mercer",9.6,24.6,54.54349505,19.47488902,15.09305263,8.879630463,0.18580514195,11.2
"901 W Edgar Rd","Linden",40.61692,-74.25161,"Checkers","7036",34039,"NJ","Union",7.8,24.7,45.35180867,20.82110125,27.34469216,4.565898538,0.12171504509,10.6
"309A Mid Rivers Mall Dr","Saint Peters",38.79353,-90.62339,"Domino's Pizza","63376",29183,"MO","St. Charles",8.4,25,89.06833849,4.113069892,2.76932466,2.160700168,0.23440642469,6.3
"1150 W Gannon Dr","Festus",38.21159,-90.40392,"McDonald's","63028",29099,"MO","Jefferson",10.6,30.4,95.43233074,0.8119488143,1.558063941,0.6414212762,0.29990902155,10.5
"1412 Burlington St","Kansas City",39.13528,-94.58104,"Sonic Drive-In","64116",29047,"MO","Clay",10.4,29.3,84.08211265,5.055443162,5.90297334,2.028935879,0.7046981377,7.8
"795 NE Rice Rd","Lees Summit",38.9261,-94.35902,"Domino's Pizza","64086",29095,"MO","Jackson",11.2,31,63.27507795,23.65053889,8.371034683,1.575446705,0.617066029,17.6
"1110 Washington Square Shopping Ctr","Washington",38.536201,-91.003442,"McDonald's","63090",29071,"MO","Franklin",10.5,30.4,95.95830213,0.8345485358,1.37646317,0.4039727269,0.31529578682,11.4
"751 Trinity Dr Ste 206","Los Alamos",35.87872,-106.29433,"Domino's Pizza","87544",35028,"NM","Los Alamos",7,19.9,76.26183844,0.5403899721,14.74094708,5.905292479,0.66295264623,4
"115 Highway 35","Eatontown",40.302814,-74.06978,"Domino's Pizza","7724",34025,"NJ","Monmouth",8.9,23.2,76.68945715,6.968971097,9.667026238,4.920524128,0.12500396586,7.5
"72 Reaville Ave","Flemington",40.49981,-74.85422,"McDonald's","8822",34019,"NJ","Hunterdon",7,22.3,87.73500378,2.518913276,5.237282721,3.237267139,0.09661158248,5
"2300 Plank Rd","Fredericksburg",38.2958,-77.49797,"McDonald's","22401",51630,"VA","Fredericksburg",8.9,28.8,60.77575558,22.09915177,10.73457959,2.758791073,0.30470229766,15.9
"9920 Wayne Rd","Romulus",42.231619,-83.386286,"Taco Bell","48174",26163,"MI","Wayne",12,33.5,49.55442869,40.25087554,5.23238697,2.504141528,0.32621400608,24.8
"1835 Alosta Ave","Glendora",34.1291,-117.8302,"McDonald's","91741",6037,"CA","Los Angeles",9.1,21.4,27.78725695,8.301444044,47.7449597,13.50162268,0.4211392555,16.7
"800 Pointe Tremble Rd","Algonac",42.615002,-82.542808,"Taco Bell","48001",26147,"MI","St. Clair",11.2,33,92.1326055,2.367517174,2.887634936,0.467983317,0.41339548579,12.8
"220 Reynolds Rd","Johnson City",42.126495,-75.971326,"Taco Bell","13790",36007,"NY","Broome",9.9,27.3,86.2781655,4.411764706,3.37886341,3.499002991,0.19341974079,17.7
"523 Flatbush Ave","Hartford",41.741991,-72.713215,"Popeyes Louisiana Kitchen","6106",9003,"CT","Hartford",9.6,26.8,66.13800231,12.30461715,15.29987226,4.203625447,0.16308469442,11.1
"801 Atlantic Ave","Ocean City",38.32601,-75.08771,"Thrasher's French Fries","21842",24047,"MD","Worcester",13.6,29.4,80.32611653,13.55191044,3.152330237,1.105842111,0.264313756,11.3
"485 Flatbush Ave","Hartford",41.742315,-72.711438,"Taco Bell","6106",9003,"CT","Hartford",9.6,26.8,66.13800231,12.30461715,15.29987226,4.203625447,0.16308469442,11.1
"1037 Wilkes Barre Township Blvd","Wilkes Barre",41.223,-75.8811,"Taco Bell","18702",42079,"PA","Luzerne",11.7,28.9,88.20259381,2.972410398,6.696726267,0.9594351205,0.1000255517,15.1
"5509 Godfrey Rd","Godfrey",38.94631,-90.19022,"Arby's","62035",17119,"IL","Madison",10,32.3,86.71764173,7.823025676,2.715740376,0.8210723331,0.24063992397,12.9
"218 W Winnemucca Blvd","Winnemucca",40.97216,-117.73737,"Jack in the Box","89445",32013,"NV","Humboldt",6.8,25.7,68.94361084,0.4719264279,24.43126815,0.6534365924,3.9085188767,9.4
"439 N Bolingbrook Dr","Bolingbrook",41.70906,-88.06908,"Checkers","60440",17197,"IL","Will",8.5,28,67.23788299,10.98338155,15.6173623,4.495247653,0.13548615617,8
"900 Petro Rd","Rochelle",41.93549,-89.0322,"Hub City Express","61068",17141,"IL","Ogle",10.4,31.2,88.64983083,0.8748154102,8.862179188,0.450492551,0.179449314885,10.4
"3625 S Rainbow Blvd","Las Vegas",36.12267,-115.24317,"McDonald's","89103",32003,"NV","Clark",9.2,27.8,47.9664772,9.984323023,29.14226588,8.462236627,1.0867799366,15.4
"901 Lucinda Ave Ste I","Dekalb",41.93665,-88.77142,"Domino's Pizza","60115",17037,"IL","DeKalb",8.3,28.3,79.71186763,6.256181057,10.12457208,2.282236592,0.13883605935,16.2
"380 W Galena Blvd Ste B","Aurora",41.7607,-88.32242,"Domino's Pizza","60506",17089,"IL","Kane",7.7,25.3,59.00820736,5.39892755,30.73928375,3.397254638,0.139926912,10.8
"1645 Us Highway 395 N","Minden",38.95736,-119.7711,"Domino's Pizza","89423",32005,"NV","Douglas",8,21.4,83.18403302,0.3702363981,10.85813988,1.487328978,1.7426644255,9.4
"18W333 Roosevelt Rd","Lombard",41.86021,-87.9862,"Domino's Pizza","60148",17043,"IL","DuPage",8.1,23,70.46712705,4.474089456,13.25147995,10.01097147,0.12683712058,7.1
"721 Smith St","Rifle",39.52207,-107.77538,"Taco Bell","81650",8045,"CO","Garfield",4.7,20,68.77937186,0.4185213428,28.33531362,0.606501268,0.58167373073,10.3
"3269 S Alpine Rd","Rockford",42.22767,-89.02939,"Taco John's","61109",17201,"IL","Winnebago",11.7,33.9,72.54340154,11.97496495,10.89763129,2.276591277,0.21133486418,14.7
"2806 Broadway St","Mount Vernon",38.31559,-88.92647,"McDonald's","62864",17081,"IL","Jefferson",11.1,30.2,87.35931182,8.226234321,2.057846344,0.6335797254,0.19574007777,16.7
"3300 Bee Caves Rd","Austin",30.2737,-97.7987,"McDonald's","78746",48453,"TX","Travis",6.4,20.3,50.53804383,8.084325751,33.46454925,5.702034432,0.30763493078,13.2
"6120 Lake Worth Blvd","Fort Worth",32.80784,-97.41628,"Whataburger","76135",48439,"TX","Tarrant",11,29.1,51.80306174,14.51172283,26.69806095,4.608979157,0.551399255,13.1
"1211 Scottsville Road","Lafayette",36.5342,-86.0312,"SONIC Drive In","37083",47111,"TN","Macon",14.2,34.2,94.21521036,0.3550880978,4.130708378,0.1977705861,0.28766630704,18.5
"7041 Parklane Rd","Columbia",34.0668,-80.9575,"McDonald's","29223",45079,"SC","Richland",11.1,32.6,45.32254541,45.39588665,4.847023698,2.193215155,0.35344235693,15.8
"2707 S Big Bend Blvd","Saint Louis",38.61167,-90.32323,"Raising Cane's Chicken Fingers","63143",29189,"MO","St. Louis",10.8,29,68.87043848,23.20437177,2.505020251,3.450208919,0.1906994716,10.3
"3202 White Bear Ave","Saint Paul",45.03852,-93.01707,"Culvers","55110",27123,"MN","Ramsey",8.2,25.8,66.88306071,10.78070934,7.172656496,11.6060475,0.65625983012,15.1
"2075 W Grand River Ave","Okemos",42.72176,-84.42623,"Chick-fil-A","48864",26065,"MI","Ingham",9.2,30.4,72.43240357,11.36759287,7.307356842,5.163495256,0.47241851933,21
"7157 S Bingham Junction Blvd","Midvale",40.62133,-111.91241,"Subway","84047",49035,"UT","Salt Lake",7.2,25.4,73.99420194,1.420087311,17.0945608,3.249049439,2.1374149592,10.8
"4295 Sunset Blvd","Lexington",34.01367,-81.15258,"Chick-fil-A","29072",45063,"SC","Lexington",9.9,33.4,76.96376781,14.09918785,5.537156381,1.407441566,0.40473949182,13.2
"1876 N Latson Rd","Howell",42.62788,-83.87523,"Domino's Pizza","48843",26093,"MI","Livingston",9,29.6,95.32843005,0.4288074621,1.911950798,0.7802527533,0.39841518071,6.5
"7550 Dixie Hwy","Florence",38.99348,-84.62541,"Domino's Pizza","41042",21015,"KY","Boone",11.9,32.5,90.02112599,2.464418278,3.539234583,2.115965693,0.22556833959,8.2
"263 Kroger Way","Versailles",38.0512,-84.711336,"Bojangles' Famous Chicken 'n Biscuits","40383",21239,"KY","Woodford",12.4,29.5,86.43490116,4.875897189,6.736436906,0.4972132002,0.14034243556,11.6
"15 Hall Street","Concord",43.19397,-71.52768,"Burger King","3301",33013,"NH","Merrimack",9.1,29.5,94.26610673,0.9914985148,1.597186657,1.57533545,0.26972583567,8.3
"488 Court St","Binghamton",42.10418,-75.87678,"McDonald's","13904",36007,"NY","Broome",9.9,27.3,86.2781655,4.411764706,3.37886341,3.499002991,0.19341974079,17.7
"801 Oakdale Rd","Modesto",37.653717,-120.958873,"McDonald's","95355",6099,"CA","Stanislaus",9.7,32.6,46.73371523,2.539590594,41.9198644,4.803548623,1.1441278406,19.5
"8850 Petroff Dr","Caseyville",38.61517016,-90.04469327,"Hardee's / Red Burrito","62232",17163,"IL","St. Clair",12.7,33.2,62.897325,30.31223154,3.253029001,1.189753236,0.27846076374,16.4
"400 Lyell Dr","Modesto",37.702859,-120.998383,"Carl's Jr.","95356",6099,"CA","Stanislaus",9.7,32.6,46.73371523,2.539590594,41.9198644,4.803548623,1.1441278406,19.5
"2119 Patterson Rd Ste 11","Riverbank",37.73306,-120.96001,"Pizza Hut","95367",6099,"CA","Stanislaus",9.7,32.6,46.73371523,2.539590594,41.9198644,4.803548623,1.1441278406,19.5
"2705 Cleveland Ave","Fort Myers",26.62751,-81.87219,"Jimmy John's","33901",12071,"FL","Lee",9.9,24.6,70.95679381,7.717283444,18.31228566,1.333647944,0.24064490892,15.9
"490 Lancaster Ave Ste 1","Malvern",40.03591,-75.56479,"Domino's Pizza","19355",42029,"PA","Chester",7.9,23,82.0951079,5.890724534,6.515115678,3.85178177,0.13069117992,6
"2131 Stirling Rd","Fort Lauderdale",26.04803,-80.16831,"Shloma Inc","33312",12011,"FL","Broward",9.5,24.4,43.52335667,25.72425755,25.07039208,3.185920898,0.23774846026,14
"140 Rainbow Rd","Coatesville",39.98304,-75.85323,"Domino's Pizza","19320",42029,"PA","Chester",7.9,23,82.0951079,5.890724534,6.515115678,3.85178177,0.13069117992,6
"829 NW Broad St","Murfreesboro",35.85525,-86.40363,"Checkers","37129",47149,"TN","Rutherford",9.9,33,75.58262631,12.38899636,6.664026443,3.008712739,0.29969078918,11.1
"3114 11th St","Rockford",42.228067,-89.072164,"Taco Bell","61109",17201,"IL","Winnebago",11.7,33.9,72.54340154,11.97496495,10.89763129,2.276591277,0.21133486418,14.7
"480 Indian Boundary Rd","Chesterton",41.616722,-87.044027,"McDonald's","46304",18127,"IN","Porter",9.4,31.9,85.94403169,2.828839683,8.47800028,1.192627614,0.23122372108,11.6
"1602 East Riverside Boulevard","Loves Park",42.3186,-89.0316,"SONIC Drive In","61111",17201,"IL","Winnebago",11.7,33.9,72.54340154,11.97496495,10.89763129,2.276591277,0.21133486418,14.7
"490 S Union St","Lawrence",42.6896,-71.1527,"KFC","1843",25009,"MA","Essex",10.3,25.5,76.03150874,2.632814781,16.51665391,3.076595991,0.14478732003,11.5
"1607 E Kemper Rd","Cincinnati",39.285188,-84.445705,"Taco Bell","45246",39061,"OH","Hamilton",11,29.2,67.58357075,25.517776,2.568253707,2.004052973,0.21099886084,16.6
